industry_category,stock_id,stock_name,type,date
文化創意業,3687,歐買尬,tpex,2020-06-03
電子零組件業,5481,新華,tpex,2020-06-03
電腦及週邊設備業,5450,寶聯通,tpex,2020-06-03
光電業,3629,地心引力,tpex,2020-06-03
其他電子類,6238,勝麗,tpex,2020-06-13
上櫃指數股票型基金(ETF),00835B,第一金科技債10+,tpex,2020-06-24
上櫃指數股票型基金(ETF),00837B,永豐15年金融債,tpex,2020-07-02
上櫃指數股票型基金(ETF),00798B,國泰中企A級債7+,tpex,2020-07-16
生技醫療業,6497,亞獅康-KY,tpex,2020-08-27
電子零組件業,5349,先豐,tpex,2020-10-31
所有證券,710499,網家國泰9B購01,tpex,2020-11-15
所有證券,710502,泰博元大9B購01,tpex,2020-11-15
所有證券,73193P,神盾元大9B售04,tpex,2020-11-15
所有證券,710505,泰博富邦9B購01,tpex,2020-11-15
所有證券,710509,建榮凱基9B購01,tpex,2020-11-15
所有證券,710510,群聯凱基9B購03,tpex,2020-11-15
所有證券,711141,胡連凱基9B購01,tpex,2020-11-15
所有證券,710516,宇峻永豐9B購01,tpex,2020-11-15
所有證券,711140,旺矽凱基9B購01,tpex,2020-11-15
所有證券,710533,鈊象元大9B購04,tpex,2020-11-15
所有證券,710534,鈺太元大9B購01,tpex,2020-11-15
所有證券,710553,穩懋統一9B購03,tpex,2020-11-15
所有證券,711127,頎邦元大9B購03,tpex,2020-11-15
所有證券,711126,聯亞元大9B購05,tpex,2020-11-15
所有證券,710566,碩禾元大9B購01,tpex,2020-11-15
所有證券,710569,中美晶富邦9B購04,tpex,2020-11-15
所有證券,711145,環球晶國票9B購02,tpex,2020-11-15
所有證券,711139,中美晶凱基9B購02,tpex,2020-11-15
所有證券,711137,胡連群益9B購01,tpex,2020-11-15
所有證券,711135,元太群益9B購01,tpex,2020-11-15
所有證券,711134,中美晶群益9B購03,tpex,2020-11-15
所有證券,711133,寶雅永豐9B購01,tpex,2020-11-15
所有證券,711132,僑威永豐9B購01,tpex,2020-11-15
所有證券,710575,環球晶中信9B購01,tpex,2020-11-15
所有證券,710590,鈺太凱基9B購01,tpex,2020-11-15
所有證券,711131,胡連永豐9B購01,tpex,2020-11-15
所有證券,710561,威剛元大9B購02,tpex,2020-11-15
所有證券,710560,宏捷科元大9B購02,tpex,2020-11-15
所有證券,73107P,原相國票9B售02,tpex,2020-11-15
所有證券,709994,中美晶元大9B購01,tpex,2020-11-15
所有證券,709985,大江富邦9B購02,tpex,2020-11-15
所有證券,709983,群聯日盛9B購01,tpex,2020-11-15
所有證券,709972,旺矽元大9B購01,tpex,2020-11-15
所有證券,708785,信驊中信9B購01,tpex,2020-11-15
所有證券,709403,雙美國票9B購01,tpex,2020-11-15
所有證券,709966,金居群益9B購01,tpex,2020-11-15
其他,8934,衡平,tpex,2020-11-20
電腦及週邊設備業,5304,鼎創達,tpex,2020-11-22
上櫃指數股票型基金(ETF),00833B,第一金美債20+,tpex,2020-12-03
上櫃指數股票型基金(ETF),00854B,富邦全球保險債,tpex,2020-12-04
上櫃指數股票型基金(ETF),00855B,富邦全球能源債,tpex,2020-12-04
其他電子類,6438,迅得,tpex,2021-01-21
上櫃指數股票型基金(ETF),00874B,凱基BBB公司債15+,tpex,2021-02-23
上櫃指數股票型基金(ETF),00873B,凱基新興債1-5,tpex,2021-02-23
上櫃指數股票型基金(ETF),00871B,元大中國政金債,tpex,2021-03-03
上櫃指數股票型基金(ETF),00868B,FT1-3年美公債,tpex,2021-05-14
其他電子類,6275,元山,tpex,2021-06-12
半導體業,3219,倚強股份,tpex,2021-06-12
文化創意業,8489,三貝德,tpex,2021-06-12
塑膠工業,8354,冠好,tpex,2021-06-12
航運業,5604,中連貨,tpex,2021-06-12
光電業,3685,元創精密,tpex,2021-06-12
指數投資證券(ETN),020017,永豐富櫃200N,tpex,2021-06-12
電子零組件業,3313,斐成,tpex,2021-06-12
電子零組件業,5345,天揚,tpex,2021-06-12
化學工業,6506,雙邦,tpex,2021-06-12
上櫃指數股票型基金(ETF),00839B,凱基醫療保健債,tpex,2021-08-05
上櫃指數股票型基金(ETF),00869B,FT10-25年公司債,tpex,2021-08-19
上櫃指數股票型基金(ETF),00832B,新光美債20+,tpex,2021-09-11
生技醫療業,4152,台微體,tpex,2021-10-02
上櫃指數股票型基金(ETF),00880B,第一金電信債15+,tpex,2021-10-08
上櫃指數股票型基金(ETF),00879B,第一金美債0-1,tpex,2021-10-08
上櫃指數股票型基金(ETF),00872B,凱基美債1-3,tpex,2021-10-08
觀光事業,2928,紅馬-KY,tpex,2021-10-16
電子零組件業,3144,新揚科,tpex,2021-12-16
文化創意業,4803,VHQ-KY,tpex,2021-12-18
指數投資證券(ETN),020021,統一恒生科技N,tpex,2022-03-18
生技醫療業,8406,金可-KY,tpex,2022-04-23
指數投資證券(ETN),020003,統一漲升股利150N,tpex,2022-04-30
指數投資證券(ETN),020009,群益A50綠碳N,tpex,2022-04-30
紡織纖維,4429,聚紡,tpex,2022-05-27
上櫃指數股票型基金(ETF),00838B,永豐7-10年中國債,tpex,2022-06-02
電子零組件業,8080,永利聯合,tpex,2022-06-03
電子零組件業,3512,皇龍,tpex,2022-06-03
電子零組件業,5321,美而快,tpex,2022-06-03
資訊服務業,5209,新鼎,tpex,2022-06-03
上櫃指數股票型基金(ETF),00889B,凱基ESG新興債15+,tpex,2022-06-24
橡膠工業,5102,富強,tpex,2022-07-09
上櫃指數股票型基金(ETF),00843B,台新中國政策債,tpex,2022-07-22
上櫃指數股票型基金(ETF),00796B,中信中國債7-10,tpex,2022-08-27
指數投資證券(ETN),020010,永昌富櫃200N,tpex,2022-09-30
金融業,5820,日盛金,tpex,2022-11-03
其他電子類,3642,駿熠電,tpex,2022-11-19
上櫃指數股票型基金(ETF),00745B,富邦中政債0-1,tpex,2022-12-11
指數投資證券(ETN),02003L,永豐富櫃200正2N,tpex,2022-12-24
指數投資證券(ETN),020013,元富亞洲高股息N,tpex,2022-12-24
上櫃指數股票型基金(ETF),00747B,FH中國政策債,tpex,2022-12-28
指數投資證券(ETN),020014,元大富櫃200N,tpex,2022-12-30
其他電子類,6247,淇譽電,tpex,2023-02-04
上櫃指數股票型基金(ETF),00748B,凱基中國債3-10,tpex,2023-02-22
半導體業,6594,展匯科,tpex,2023-03-25
上櫃指數股票型基金(ETF),00765B,群益中國政金債,tpex,2023-06-01
食品工業,1258,其祥-KY,tpex,2023-06-03
觀光事業,5301,寶得利,tpex,2023-06-29
觀光事業,2726,雅茗-KY,tpex,2023-06-29
貿易百貨,2916,滿心,tpex,2023-06-29
觀光事業,5703,亞都,tpex,2023-06-29
電子商務業,5321,美而快,tpex,2023-06-29
電子商務業,3085,新零售,tpex,2023-06-29
貿易百貨,2937,集雅社,tpex,2023-06-29
觀光事業,3522,御頂,tpex,2023-06-29
電子商務業,5278,尚凡,tpex,2023-06-29
觀光事業,2724,富驛-KY,tpex,2023-06-29
貿易百貨,8433,弘帆,tpex,2023-06-29
貿易百貨,6195,詩肯,tpex,2023-06-29
觀光事業,5704,老爺知,tpex,2023-06-29
電子商務業,8477,創業家,tpex,2023-06-29
電子商務業,6763,綠界科技,tpex,2023-06-29
觀光事業,2719,燦星旅,tpex,2023-06-29
電子商務業,5287,數字,tpex,2023-06-29
觀光事業,2718,晶悅,tpex,2023-06-29
貿易百貨,2924,宏太-KY,tpex,2023-06-29
貿易百貨,9960,邁達康,tpex,2023-06-29
觀光事業,2729,瓦城,tpex,2023-06-29
觀光事業,2743,山富,tpex,2023-06-29
貿易百貨,3171,新洲,tpex,2023-06-29
貿易百貨,5903,全家,tpex,2023-06-29
貿易百貨,5902,德記,tpex,2023-06-29
觀光事業,2756,聯發國際,tpex,2023-06-29
觀光事業,2745,五福,tpex,2023-06-29
貿易百貨,5904,寶雅,tpex,2023-06-29
電子商務業,8044,網家,tpex,2023-06-29
觀光事業,2755,揚秦,tpex,2023-06-29
觀光事業,3252,海灣,tpex,2023-06-29
觀光事業,2754,亞洲藏壽司,tpex,2023-06-29
觀光事業,2752,豆府,tpex,2023-06-29
觀光事業,1259,安心,tpex,2023-06-29
觀光事業,1268,漢來美食,tpex,2023-06-29
貿易百貨,8066,來思達,tpex,2023-06-29
電子商務業,8472,夠麻吉,tpex,2023-06-29
電子商務業,6741,91APP*-KY,tpex,2023-06-29
觀光事業,4804,大略-KY,tpex,2023-06-29
觀光事業,5701,劍湖山,tpex,2023-06-29
觀光事業,2732,六角,tpex,2023-06-29
觀光事業,2734,易飛網,tpex,2023-06-29
觀光事業,2736,富野,tpex,2023-06-29
觀光事業,5364,力麗店,tpex,2023-06-29
貿易百貨,5905,南仁湖,tpex,2023-06-29
電子商務業,3687,歐買尬,tpex,2023-06-29
貿易百貨,2947,振宇五金,tpex,2023-06-29
觀光事業,8077,洛碁,tpex,2023-06-29
觀光事業,2740,天蔥,tpex,2023-06-29
貿易百貨,6728,上洋,tpex,2023-06-29
貿易百貨,8941,關中,tpex,2023-06-29
資訊服務業,6690,安碁資訊,tpex,2023-07-05
其他電子類,5205,中茂,tpex,2023-07-05
其他,8440,綠電,tpex,2023-07-05
其他電子類,3551,世禾,tpex,2023-07-05
其他,8423,保綠-KY,tpex,2023-07-05
其他,6616,特昇-KY,tpex,2023-07-05
其他,6624,萬年清,tpex,2023-07-05
生技醫療業,1593,祺驊,tpex,2023-07-05
其他,6629,泰金-KY,tpex,2023-07-05
電腦及週邊設備業,6123,上奇,tpex,2023-07-05
光電業,3713,新晶投控,tpex,2023-07-05
電機機械,3178,公準,tpex,2023-07-05
光電業,8087,華鎂鑫,tpex,2023-07-05
生技醫療業,4154,樂威科-KY,tpex,2023-07-05
資訊服務業,6811,宏碁資訊,tpex,2023-07-05
其他,8933,愛地雅,tpex,2023-07-05
其他,8928,鉅明,tpex,2023-07-05
其他,2640,大車隊,tpex,2023-07-05
其他,6804,明係,tpex,2023-07-05
其他,8924,大田,tpex,2023-07-05
觀光餐旅,2718,晶悅,tpex,2023-07-05
通信網路業,8171,天宇,tpex,2023-07-05
化學工業,4702,中美實,tpex,2023-07-05
電器電纜,4609,唐鋒,tpex,2023-07-05
電機機械,4530,宏易,tpex,2023-07-05
半導體業,3073,天方能源,tpex,2023-07-05
其他,8390,金益鼎,tpex,2023-07-05
其他,8420,明揚,tpex,2023-07-05
其他,8476,台境,tpex,2023-07-05
其他,6803,崑鼎,tpex,2023-07-05
其他,8938,明安,tpex,2023-07-05
其他,8916A,光隆甲特,tpex,2023-07-21
電子零組件業,3089,億杰,tpex,2023-07-22
生技醫療業,4129A,聯合甲特,tpex,2023-08-10
光電業,4944,兆遠,tpex,2023-10-27
光電業,5281,大峽谷-KY,tpex,2023-10-27
綠能環保類,8476,台境,tpex,2023-11-02
上櫃指數股票型基金(ETF),00744B,國泰中國政金債5+,tpex,2023-11-22
資訊服務業,6404,通訊-KY,tpex,2023-11-24
指數投資證券(ETN),02002L,兆豐富櫃200正二N,tpex,2023-12-16
指數投資證券(ETN),020024,兆豐富櫃200N,tpex,2023-12-16
其他,8418,捷必勝-KY,tpex,2024-01-27
食品工業,4712,南璋,tpex,2024-02-08
其他電子類,5383,金利,tpex,2024-05-25
半導體業,6198,瑞築,tpex,2024-06-05
光電業,5432,新門,tpex,2024-06-05
電子零組件業,8091,翔名,tpex,2024-06-05
資訊服務業,6865,偉康科技,tpex,2024-06-05
電子零組件業,3465,進泰電子,tpex,2024-06-05
紡織纖維,4419,元勝,tpex,2024-06-05
指數投資證券(ETN),020026,兆豐上櫃ESG電菁N,tpex,2024-06-22
上櫃指數股票型基金(ETF),00831B,新光美債1-3,tpex,2024-07-20
通信網路業,6514,芮特-KY,tpex,2024-10-11
上櫃指數股票型基金(ETF),00721B,元大中國債3-5,tpex,2024-10-16
運動休閒類,8420,明揚,tpex,2024-11-23
半導體業,6457,紘康,tpex,2024-12-28
上櫃指數股票型基金(ETF),00857B,永豐20年美公債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00863B,中信全球電信債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00862B,中信投資級公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00853B,統一美債10年Aa-A,tpex,2024-12-30
上櫃指數股票型基金(ETF),00787B,元大10年IG醫療債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00860B,群益1-5Y投資級債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00790B,復華次順位金融債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00789B,復華公司債A3,tpex,2024-12-30
上櫃指數股票型基金(ETF),00858,永豐美國500大,tpex,2024-12-30
上櫃指數股票型基金(ETF),00859B,群益0-1年美債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00849B,中信EM主權債0-5,tpex,2024-12-30
上櫃指數股票型基金(ETF),00788B,元大10年IG電能債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00840B,凱基IG精選15+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00864B,中信美國公債0-1,tpex,2024-12-30
上櫃指數股票型基金(ETF),00842B,台新美元銀行債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00844B,新光15年IG金融債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00845B,富邦新興投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00870B,元大15年EM主權債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00877,復華中國5G,tpex,2024-12-30
上櫃指數股票型基金(ETF),00836B,永豐10年A公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00834B,第一金金融債10+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00846B,富邦歐洲銀行債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00883B,中信ESG投資級債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00799B,國泰A級醫療債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00884B,中信低碳新興債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00795B,中信美國公債20年,tpex,2024-12-30
上櫃指數股票型基金(ETF),00886,永豐美國科技,tpex,2024-12-30
上櫃指數股票型基金(ETF),00794B,群益7+中國政金債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00887,永豐中國科技50大,tpex,2024-12-30
上櫃指數股票型基金(ETF),00888,永豐台灣ESG,tpex,2024-12-30
上櫃指數股票型基金(ETF),00793B,群益AAA-A醫療債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00847B,中信美國市政債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00867B,新光A-BBB電信債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00890B,凱基ESG BBB債15+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00792B,群益A級公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00841B,凱基AAA-AA公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00848B,中信新興亞洲債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00791B,復華信用債1-5,tpex,2024-12-30
上櫃指數股票型基金(ETF),00786B,元大10年IG銀行債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00773B,中信優先金融債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00784B,富邦中國投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00758B,復華能源債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00969B,元大零息超長美債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00756B,群益投等新興公債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00695B,富邦美債7-10,tpex,2024-12-30
上櫃指數股票型基金(ETF),00970B,新光BBB投等債20+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00755B,群益投資級公用債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00696B,富邦美債20年,tpex,2024-12-30
上櫃指數股票型基金(ETF),00754B,群益AAA-AA公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00751B,元大AAA至A公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00697B,元大美債7-10,tpex,2024-12-30
上櫃指數股票型基金(ETF),00750B,凱基科技債10+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00749B,凱基新興債10+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00746B,富邦A級公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00741B,富邦全球非投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00740B,富邦全球投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00734B,台新JPM新興債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00727B,國泰優選非投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00726B,國泰新興投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00725B,國泰投資級公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),006201,元大富櫃50,tpex,2024-12-30
上櫃指數股票型基金(ETF),00724B,群益投資級金融債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00723B,群益投資級科技債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00722B,群益投資級電信債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00720B,元大投資級公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00719B,元大美債1-3,tpex,2024-12-30
上櫃指數股票型基金(ETF),00785B,富邦金融投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00694B,富邦美債1-3,tpex,2024-12-30
上櫃指數股票型基金(ETF),00968B,元大優息投等債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00967B,元大優息美債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00782B,國泰A級公用債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00781B,國泰A級科技債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00780B,國泰A級金融債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00779B,凱基美債25+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00679B,元大美債20年,tpex,2024-12-30
上櫃指數股票型基金(ETF),00928,中信上櫃ESG 30,tpex,2024-12-30
上櫃指數股票型基金(ETF),00778B,凱基金融債20+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00777B,凱基AAA至A公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00931B,統一美債20年,tpex,2024-12-30
上櫃指數股票型基金(ETF),00933B,國泰10Y+金融債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00937B,群益ESG投等債20+,tpex,2024-12-30
上櫃指數股票型基金(ETF),00856B,永豐1-3年美公債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00772B,中信高評級公司債,tpex,2024-12-30
上櫃指數股票型基金(ETF),00759B,復華製藥債,tpex,2024-12-30
